Entrez Gene ID,Symbol
23223,RRP12
51018,RRP15
88745,RRP36
23212,RRS1
100505676,RRS1-AS1
6247,RS1
55316,RSAD1
91543,RSAD2
54665,RSBN1
222194,RSBN1L
6248,RSC1A1
51773,RSF1
100874308,RSF1-IT1
100874307,RSF1-IT2
124923,RSKR
26156,RSL1D1
51187,RSL24D1
100129755,RSL24D1P1
100129162,RSL24D1P2
100130721,RSL24D1P3
391183,RSL24D1P4
100129941,RSL24D1P5
140757,RSL24D1P6
100129861,RSL24D1P7
100462809,RSL24D1P8
100128991,RSL24D1P9
100130699,RSL24D1P10
284288,RSL24D1P11
89765,RSPH1
83861,RSPH3
345895,RSPH4A
81492,RSPH6A
221421,RSPH9
222967,RSPH10B
728194,RSPH10B2
27156,RSPH14
284654,RSPO1
340419,RSPO2
84870,RSPO3
343637,RSPO4
89970,RSPRY1
51319,RSRC1
65117,RSRC2
57035,RSRP1
6251,RSU1
100129622,RSU1P1
100133308,RSU1P2
100419964,RSU1P3
83546,RTBDN
8634,RTCA
100506007,RTCA-AS1
51493,RTCB
51750,RTEL1
100533107,RTEL1-TNFRSF6B
100421429,RTEL1P1
23168,RTF1
51507,RTF2
6242,RTKN
219790,RTKN2
388015,RTL1
203430,RTL3
340595,RTL4
340526,RTL5
84247,RTL6
26071,RTL8A
441518,RTL8B
8933,RTL8C
57529,RTL9
79680,RTL10
6252,RTN1
6253,RTN2
10313,RTN3
152905,RTN3P1
57142,RTN4
84816,RTN4IP1
65078,RTN4R
146760,RTN4RL1
349667,RTN4RL2
132112,RTP1
344892,RTP2
83597,RTP3
64108,RTP4
285093,RTP5
51637,RTRAF
100420892,RTRAFP1
100420911,RTRAFP2
25914,RTTN
9711,RUBCN
80183,RUBCNL
80230,RUFY1
55680,RUFY2
22902,RUFY3
285180,RUFY4
146923,RUNDC1
10900,RUNDC3A
101926996,RUNDC3A-AS1
154661,RUNDC3B
861,RUNX1
80215,RUNX1-IT1
862,RUNX1T1
860,RUNX2
105375077,RUNX2-AS1
864,RUNX3
23623,RUSC1
284618,RUSC1-AS1
9853,RUSC2
64755,RUSF1
8607,RUVBL1
100874089,RUVBL1-AS1
10856,RUVBL2
51389,RWDD1
404551,RWDD1P1
727789,RWDD1P3
112611,RWDD2A
10069,RWDD2B
25950,RWDD3
201965,RWDD4
100419903,RWDD4P1
647009,RWDD4P2
59350,RXFP1
122042,RXFP2
51289,RXFP3
339403,RXFP4
6256,RXRA
6257,RXRB
6258,RXRG
10329,RXYLT1
104169670,RXYLT1-AS1
23429,RYBP
6259,RYK
6260,RYKP1
6261,RYR1
6262,RYR2
6263,RYR3
1901,S1PR1
9294,S1PR2
1903,S1PR3
8698,S1PR4
53637,S1PR5
6271,S100A1
6273,S100A2
6274,S100A3
6275,S100A4
6276,S100A5
6277,S100A6
6278,S100A7
338324,S100A7A
645922,S100A7L2
127481,S100A7P1
375027,S100A7P2
6279,S100A8
6280,S100A9
6281,S100A10
6282,S100A11
729659,S100A11P1
347701,S100A11P2
645474,S100A11P3
100506938,S100A11P4
6283,S100A12
6284,S100A13
57402,S100A14
112488748,S100A15A
140576,S100A16
6285,S100B
795,S100G
6286,S100P
64766,S100PBP
170591,S100Z
6288,SAA1
6289,SAA2
100528017,SAA2-SAA4
6290,SAA3P
6291,SAA4
113174,SAAL1
29901,SAC3D1
22908,SACM1L
26278,SACS
100506680,SACS-AS1
10055,SAE1
6294,SAFB
9667,SAFB2
6295,SAG
55511,SAGE1
644717,SAGE2P
100419054,SAGE3P
442465,SAGE4P
6299,SALL1
139163,SALL1P1
6297,SALL2
27164,SALL3
57167,SALL4
100419717,SALL4P1
100130259,SALL4P2
100131046,SALL4P3
100419855,SALL4P4
100130785,SALL4P5
391530,SALL4P6
390483,SALL4P7
104548971,SALRNA1
104548973,SALRNA2
104548972,SALRNA3
90378,SAMD1
154075,SAMD3
23034,SAMD4A
55095,SAMD4B
389432,SAMD5
344658,SAMD7
142891,SAMD8
54809,SAMD9
219285,SAMD9L
140700,SAMD10
148398,SAMD11
100421331,SAMD11P1
401474,SAMD12
552860,SAMD12-AS1
148418,SAMD13
201191,SAMD14
161394,SAMD15
25939,SAMHD1
25813,SAMM50
100271893,SAMM50P1
101927152,SAMMSON
64092,SAMSN1
100874190,SAMSN1-AS1
10284,SAP18
106480689,SAP18P1
442060,SAP18P2
106660616,SAP18P3
100316904,SAP25
8819,SAP30
105377540,SAP30-DT
29115,SAP30BP
79685,SAP30L
386627,SAP30L-AS1
79595,SAP130
401251,SAPCD1
104413891,SAPCD1-AS1
89958,SAPCD2
442320,SAPCD2P1
442317,SAPCD2P2
643353,SAPCD2P3
442318,SAPCD2P4
56681,SAR1A
646260,SAR1AP1
641312,SAR1AP2
344988,SAR1AP3
100132322,SAR1AP4
51128,SAR1B
51669,SARAF
1757,SARDH
23098,SARM1
84324,SARNP
6301,SARS1
54938,SARS2
9092,SART1
9733,SART3
23328,SASH1
54440,SASH3
163786,SASS6
6303,SAT1
112483,SAT2
6304,SATB1
101927777,SATB1-AS1
23314,SATB2
150538,SATB2-AS1
340562,SATL1
60485,SAV1
158297,SAXO1
283726,SAXO2
55776,SAYSD1
51119,SBDS
155370,SBDSP1
6305,SBF1
100133234,SBF1P1
390997,SBF1P2
81846,SBF2
283104,SBF2-AS1
388228,SBK1
646643,SBK2
100130827,SBK3
55206,SBNO1
112268105,SBNO1-AS1
22904,SBNO2
374897,SBSN
157869,SBSPON
6308,SC4MOP
6309,SC5D
100861563,SCAANT1
58506,SCAF1
57466,SCAF4
22828,SCAF8
9169,SCAF11
286205,SCAI
9522,SCAMP1
728769,SCAMP1-AS1
10066,SCAMP2
10067,SCAMP3
113178,SCAMP4
192683,SCAMP5
51282,SCAND1
54581,SCAND2P
100873886,SCAND3P1
22937,SCAP
49855,SCAPER
51435,SCARA3
286133,SCARA5
949,SCARB1
950,SCARB2
8578,SCARF1
91179,SCARF2
677774,SCARNA1
677766,SCARNA2
677679,SCARNA3
677771,SCARNA4
677775,SCARNA5
677772,SCARNA6
677767,SCARNA7
677776,SCARNA8
619383,SCARNA9
100158262,SCARNA9L
692148,SCARNA10
677780,SCARNA11
677777,SCARNA12
677768,SCARNA13
692149,SCARNA14
677778,SCARNA15
677781,SCARNA16
677769,SCARNA17
677765,SCARNA18
107397392,SCARNA18B
677681,SCARNA20
677763,SCARNA21
107397391,SCARNA21B
677770,SCARNA22
677773,SCARNA23
106633810,SCARNA26A
106633816,SCARNA26B
100124533,SCARNA27
106633801,SCARNA28
619207,SCART1
101928710,SCAT1
112935960,SCAT2
112935969,SCAT8
51097,SCCPDH
6319,SCD
79966,SCD5
645313,SCDP1
8796,SCEL
104355296,SCEL-AS1
23256,SCFD1
152579,SCFD2
7857,SCG2
29106,SCG3
6447,SCG5
7356,SCGB1A1
112441443,SCGB1B1P
643719,SCGB1B2P
112163673,SCGB1B3P
147199,SCGB1C1
653486,SCGB1C2
10648,SCGB1D1
10647,SCGB1D2
404552,SCGB1D4
100874258,SCGB1D5P
4246,SCGB2A1
4250,SCGB2A2
112416061,SCGB2B1P
284402,SCGB2B2
100130342,SCGB2B3P
92304,SCGB3A1
117156,SCGB3A2
10590,SCGN
29970,SCHIP1
101669767,SCHLAP1
388325,SCIMP
85477,SCIN
132320,SCLT1
51540,SCLY
22955,SCMH1
6322,SCML1
10389,SCML2
100421167,SCML2P1
100421172,SCML2P2
256380,SCML4
6323,SCN1A
101929680,SCN1A-AS1
6324,SCN1B
6326,SCN2A
6327,SCN2B
6328,SCN3A
55800,SCN3B
6329,SCN4A
6330,SCN4B
6331,SCN5A
6332,SCN7A
6334,SCN8A
6335,SCN9A
6336,SCN10A
11280,SCN11A
79005,SCNM1
6337,SCNN1A
6338,SCNN1B
6339,SCNN1D
6340,SCNN1G
6341,SCO1
9997,SCO2
60592,SCOC
100129858,SCOC-AS1
317767,SCOCP1
6342,SCP2
140856,SCP2D1
100128496,SCP2D1-AS1
59342,SCPEP1
11341,SCRG1
23513,SCRIB
9805,SCRN1
90507,SCRN2
79634,SCRN3
83482,SCRT1
85508,SCRT2
6343,SCT
6344,SCTR
80274,SCUBE1
57758,SCUBE2
222663,SCUBE3
642658,SCX
112441428,SCYGR1
112441435,SCYGR2
112441429,SCYGR3
112441430,SCYGR4
112441437,SCYGR5
112441431,SCYGR6
112441438,SCYGR7
112441432,SCYGR8
112441436,SCYGR10
57410,SCYL1
55681,SCYL2
100420110,SCYL2P1
57147,SCYL3
55153,SDAD1
157489,SDAD1P1
400836,SDAD1P2
100873858,SDAD1P3
100419955,SDAD1P4
6382,SDC1
6383,SDC2
9672,SDC3
6385,SDC4
376844,SDC4P
6386,SDCBP
27111,SDCBP2
100507495,SDCBP2-AS1
106480801,SDCBP2P1
100128930,SDCBPP1
100129960,SDCBPP2
100131656,SDCBPP3
10806,SDCCAG8
163859,SDE2
6388,SDF2
23753,SDF2L1
51150,SDF4
6389,SDHA
644096,SDHAF1
54949,SDHAF2
57001,SDHAF3
135154,SDHAF4
255812,SDHAP1
727956,SDHAP2
728609,SDHAP3
6390,SDHB
6391,SDHC
100422600,SDHCP1
100128302,SDHCP2
100422591,SDHCP3
100422598,SDHCP4
6392,SDHD
100289186,SDHDP1
647081,SDHDP2
29771,SDHDP3
29770,SDHDP4
29769,SDHDP5
29768,SDHDP6
388606,SDHDP7
100505705,SDIM1
221935,SDK1
54549,SDK2
121214,SDR9C7
195814,SDR16C5
442388,SDR16C6P
56948,SDR39U1
93517,SDR42E1
100422340,SDR42E1P1
100422346,SDR42E1P2
100422347,SDR42E1P3
100422348,SDR42E1P4
100422339,SDR42E1P5
100288072,SDR42E2
10993,SDS
113675,SDSL
645832,SEBOX
653677,SEC1P
23478,SEC11A
157708,SEC11B
90701,SEC11C
6396,SEC13
100131671,SEC13P1
6397,SEC14L1
729799,SEC14L1P1
23541,SEC14L2
266629,SEC14L3
284904,SEC14L4
9717,SEC14L5
730005,SEC14L6
9919,SEC16A
89866,SEC16B
26984,SEC22A
9554,SEC22B
100996716,SEC22B2P
100996517,SEC22B3P
102724364,SEC22B4P
9117,SEC22C
10484,SEC23A
105370458,SEC23A-AS1
10483,SEC23B
11196,SEC23IP
10802,SEC24A
100421166,SEC24AP1
10427,SEC24B
100533182,SEC24B-AS1
9632,SEC24C
9871,SEC24D
22872,SEC31A
25956,SEC31B
29927,SEC61A1
55176,SEC61A2
10952,SEC61B
23480,SEC61G
107985834,SEC61GP1
7095,SEC62
106478967,SEC62-AS1
11231,SEC63
100420341,SEC63P1
100420287,SEC63P2
79048,SECISBP2
9728,SECISBP2L
6398,SECTM1
81929,SEH1L
6400,SEL1L
80343,SEL1L2
23231,SEL1L3
6401,SELE
8991,SELENBP1
9403,SELENOF
280636,SELENOH
85465,SELENOI
58515,SELENOK
100129085,SELENOKP1
100127908,SELENOKP2
100287632,SELENOKP3
140606,SELENOM
57190,SELENON
83642,SELENOO
105376462,SELENOOLP
6414,SELENOP
55829,SELENOS
51714,SELENOT
645969,SELENOTP1
100130316,SELENOTP2
348303,SELENOV
6415,SELENOW
23679,SELENOWP1
6402,SELL
6403,SELP
6404,SELPLG
7979,SEM1
153842,SEM1P1
10371,SEMA3A
7869,SEMA3B
101928931,SEMA3B-AS1
10512,SEMA3C
223117,SEMA3D
9723,SEMA3E
6405,SEMA3F
100129060,SEMA3F-AS1
56920,SEMA3G
64218,SEMA4A
10509,SEMA4B
54910,SEMA4C
10507,SEMA4D
10505,SEMA4F
57715,SEMA4G
9037,SEMA5A
101929338,SEMA5A-AS1
54437,SEMA5B
57556,SEMA6A
101927233,SEMA6A-AS1
105379132,SEMA6A-AS2
10501,SEMA6B
10500,SEMA6C
80031,SEMA6D
8482,SEMA7A
6406,SEMG1
6407,SEMG2
100507392,SENCR
29843,SENP1
59343,SENP2
26168,SENP3
100533955,SENP3-EIF4A1
205564,SENP5
26054,SENP6
57337,SENP7
123228,SENP8
22929,SEPHS1
168474,SEPHS1P1
100420292,SEPHS1P2
100420189,SEPHS1P3
389873,SEPHS1P4
729399,SEPHS1P6
391428,SEPHS1P7
22928,SEPHS2
100420190,SEPHS2P1
51091,SEPSECS
285540,SEPSECS-AS1
1731,SEPTIN1
4735,SEPTIN2
100873333,SEPTIN2P1
55964,SEPTIN3
5414,SEPTIN4
101927688,SEPTIN4-AS1
5413,SEPTIN5
23157,SEPTIN6
989,SEPTIN7
101928545,SEPTIN7-DT
317774,SEPTIN7P1
641977,SEPTIN7P2
646913,SEPTIN7P3
100418715,SEPTIN7P4
100418718,SEPTIN7P5
100418720,SEPTIN7P6
100130564,SEPTIN7P7
100418735,SEPTIN7P8
285961,SEPTIN7P9
23176,SEPTIN8
10801,SEPTIN9
105371907,SEPTIN9-DT
151011,SEPTIN10
389662,SEPTIN10P1
55752,SEPTIN11
124404,SEPTIN12
346288,SEPTIN14
106480340,SEPTIN14P1
107105263,SEPTIN14P2
107105265,SEPTIN14P3
107105266,SEPTIN14P4
107105276,SEPTIN14P5
107105278,SEPTIN14P6
107105280,SEPTIN14P7
106480341,SEPTIN14P8
107105352,SEPTIN14P10
107105353,SEPTIN14P11
106480343,SEPTIN14P12
106481733,SEPTIN14P13
107105354,SEPTIN14P14
107126282,SEPTIN14P15
107126283,SEPTIN14P16
106480344,SEPTIN14P17
107126284,SEPTIN14P18
107105271,SEPTIN14P19
107126285,SEPTIN14P20
107075107,SEPTIN14P21
107126286,SEPTIN14P22
107126290,SEPTIN14P23
106480345,SEPTIN14P24
84947,SERAC1
26135,SERBP1
389866,SERBP1P1
359996,SERBP1P2
553148,SERBP1P3
100132591,SERBP1P4
442112,SERBP1P5
100420450,SERBP1P6
8293,SERF1A
100131921,SERF1AP1
728492,SERF1B
10169,SERF2
26297,SERGEF
94009,SERHL
253190,SERHL2
57515,SERINC1
347735,SERINC2
10955,SERINC3
619189,SERINC4
256987,SERINC5
27230,SERP1
387923,SERP2
5265,SERPINA1
390502,SERPINA2
12,SERPINA3
5267,SERPINA4
5104,SERPINA5
866,SERPINA6
6906,SERPINA7
100422644,SERPINA7P1
327657,SERPINA9
51156,SERPINA10
256394,SERPINA11
145264,SERPINA12
388007,SERPINA13P
101930744,SERPINA15P
1992,SERPINB1
5055,SERPINB2
6317,SERPINB3
6318,SERPINB4
5268,SERPINB5
5269,SERPINB6
8710,SERPINB7
5271,SERPINB8
11029,SERPINB8P1
5272,SERPINB9
221756,SERPINB9P1
5273,SERPINB10
89778,SERPINB11
89777,SERPINB12
5275,SERPINB13
462,SERPINC1
3053,SERPIND1
5054,SERPINE1
5270,SERPINE2
647174,SERPINE3
101930745,SERPINE4P
5176,SERPINF1
5345,SERPINF2
710,SERPING1
871,SERPINH1
158172,SERPINH1P1
5274,SERPINI1
5276,SERPINI2
29950,SERTAD1
9792,SERTAD2
29946,SERTAD3
56256,SERTAD4
574036,SERTAD4-AS1
400120,SERTM1
401613,SERTM2
27244,SESN1
83667,SESN2
143686,SESN3
91404,SESTD1
6418,SET
26040,SETBP1
101927943,SETBP1-DT
9739,SETD1A
23067,SETD1B
29072,SETD2
84193,SETD3
54093,SETD4
55209,SETD5
79918,SETD6
106481727,SETD6P1
80854,SETD7
133383,SETD9
9869,SETDB1
83852,SETDB2
6419,SETMAR
100133314,SETP1
326277,SETP2
619349,SETP3
642869,SETP4
100130014,SETP5
100419178,SETP6
100873166,SETP7
100128536,SETP8
100129738,SETP9
100287822,SETP10
100419187,SETP11
100419158,SETP12
389168,SETP14
100856877,SETP15
649925,SETP16
100130043,SETP17
389217,SETP20
100856878,SETP21
642737,SETP22
646817,SETSIP
23064,SETX
124925,SEZ6
23544,SEZ6L
26470,SEZ6L2
7536,SF1
10291,SF3A1
8175,SF3A2
10946,SF3A3
170548,SF3A3P1
449645,SF3A3P2
23451,SF3B1
10992,SF3B2
23450,SF3B3
10262,SF3B4
326276,SF3B4P1
83443,SF3B5
51639,SF3B6
9814,SFI1
51460,SFMBT1
57713,SFMBT2
2810,SFN
6421,SFPQ
23758,SFPQP1
119392,SFR1
100130090,SFR1P1
730792,SFR1P2
6422,SFRP1
6423,SFRP2
6424,SFRP4
6425,SFRP5
6433,SFSWAP
113402,SFT2D1
375035,SFT2D2
84826,SFT2D3
207107,SFTA1P
389376,SFTA2
253970,SFTA3
653509,SFTPA1
729238,SFTPA2
100288405,SFTPA3P
6439,SFTPB
6440,SFTPC
6441,SFTPD
105419997,SFTPD-AS1
94081,SFXN1
118980,SFXN2
81855,SFXN3
119559,SFXN4
100418906,SFXN4P1
94097,SFXN5
6442,SGCA
6443,SGCB
6444,SGCD
8910,SGCE
474174,SGCEP1
6445,SGCG
137868,SGCZ
112869,SGF29
84251,SGIP1
6446,SGK1
10110,SGK2
23678,SGK3
259230,SGMS1
104355295,SGMS1-AS1
166929,SGMS2
151648,SGO1
100874028,SGO1-AS1
100533666,SGO1P1
100533661,SGO1P2
151246,SGO2
8879,SGPL1
81537,SGPP1
130367,SGPP2
6448,SGSH
129049,SGSM1
9905,SGSM2
27352,SGSM3
6449,SGTA
54557,SGTB
25970,SH2B1
10603,SH2B2
10019,SH2B3
4068,SH2D1A
117157,SH2D1B
9047,SH2D2A
10045,SH2D3A
10044,SH2D3C
63898,SH2D4A
387694,SH2D4B
400745,SH2D5
284948,SH2D6
646892,SH2D7
6450,SH3BGR
6451,SH3BGRL
83699,SH3BGRL2
83442,SH3BGRL3
23616,SH3BP1
6452,SH3BP2
23677,SH3BP4
9467,SH3BP5
100505696,SH3BP5-AS1
80851,SH3BP5L
152503,SH3D19
79729,SH3D21
6455,SH3GL1
6458,SH3GL1P1
6459,SH3GL1P2
727736,SH3GL1P3
6456,SH3GL2
6457,SH3GL3
51100,SH3GLB1
56904,SH3GLB2
30011,SH3KBP1
9644,SH3PXD2A
100505839,SH3PXD2A-AS1
285590,SH3PXD2B
57630,SH3RF1
153769,SH3RF2
344558,SH3RF3
100287216,SH3RF3-AS1
54436,SH3TC1
79628,SH3TC2
255187,SH3TC2-DT
26751,SH3YL1
50944,SHANK1
22941,SHANK2
100874198,SHANK2-AS1
100874199,SHANK2-AS2
220070,SHANK2-AS3
85358,SHANK3
81858,SHARPIN
6461,SHB
6462,SHBG
6464,SHC1
6465,SHC1P1
6466,SHC1P2
25759,SHC2
53358,SHC3
399694,SHC4
79801,SHCBP1
81626,SHCBP1L
56961,SHD
126669,SHE
90525,SHF
55337,SHFL
6469,SHH
387914,SHISA2
152573,SHISA3
149345,SHISA4
51246,SHISA5
388336,SHISA6
729956,SHISA7
440829,SHISA8
729993,SHISA9
85352,SHISAL1
348378,SHISAL2A
100132916,SHISAL2B
92799,SHKBP1
149840,SHLD1
54537,SHLD2
414241,SHLD2P1
100128781,SHLD2P2
439965,SHLD2P3
112441434,SHLD3
6470,SHMT1
6471,SHMT1P1
6472,SHMT2
158401,SHOC1
8036,SHOC2
6473,SHOX
6474,SHOX2
23729,SHPK
257218,SHPRH
55164,SHQ1
644451,SHQ1P1
134549,SHROOM1
357,SHROOM2
10031,SHROOM2P1
57619,SHROOM3
57477,SHROOM4
57698,SHTN1
6476,SI
54414,SIAE
6477,SIAH1
340571,SIAH1P1
6478,SIAH2
100874005,SIAH2-AS1
283514,SIAH3
54847,SIDT1
100874030,SIDT1-AS1
51092,SIDT2
59307,SIGIRR
6614,SIGLEC1
8778,SIGLEC5
946,SIGLEC6
27036,SIGLEC7
27181,SIGLEC8
27180,SIGLEC9
89790,SIGLEC10
114132,SIGLEC11
89858,SIGLEC12
100049587,SIGLEC14
284266,SIGLEC15
400709,SIGLEC16
284367,SIGLEC17P
114184,SIGLEC18P
114192,SIGLEC20P
114194,SIGLEC21P
114195,SIGLEC22P
114196,SIGLEC24P
114198,SIGLEC25P
114185,SIGLEC26P
114186,SIGLEC27P
114187,SIGLEC28P
114188,SIGLEC29P
114190,SIGLEC30P
114189,SIGLEC31P
284369,SIGLECL1
10280,SIGMAR1
150094,SIK1
102724428,SIK1B
23235,SIK2
23387,SIK3
100874315,SIK3-IT1
80143,SIKE1
64374,SIL1
150622,SILC1
6492,SIM1
6493,SIM2
375484,SIMC1
25942,SIN3A
23309,SIN3B
58516,SINHCAF
100421588,SINHCAFP1
728115,SINHCAFP2
646721,SINHCAFP3
6494,SIPA1
26037,SIPA1L1
57568,SIPA1L2
23094,SIPA1L3
112543493,SIRLNT
140885,SIRPA
23755,SIRPAP1
10326,SIRPB1
284759,SIRPB2
105369219,SIRPB3P
128646,SIRPD
55423,SIRPG
101929010,SIRPG-AS1
23411,SIRT1
106633813,SIRT1-AS
22933,SIRT2
23410,SIRT3
23409,SIRT4
23408,SIRT5
51548,SIRT6
51547,SIRT7
27240,SIT1
10572,SIVA1
6495,SIX1
10736,SIX2
6496,SIX3
100506108,SIX3-AS1
51804,SIX4
147912,SIX5
4990,SIX6
220134,SKA1
348235,SKA2
729012,SKA2P1
221150,SKA3
8631,SKAP1
110806289,SKAP1-AS1
8935,SKAP2
6497,SKI
387640,SKIDA1
6498,SKIL
391037,SKINT1L
6499,SKIV2L
390598,SKOR1
652991,SKOR2
6500,SKP1
6922,SKP1P1
728622,SKP1P2
100101119,SKP1P3
6502,SKP2
6503,SLA
84174,SLA2
122060,SLAIN1
57606,SLAIN2
6504,SLAMF1
114836,SLAMF6
100862852,SLAMF6P1
57823,SLAMF7
56833,SLAMF8
89886,SLAMF9
7884,SLBP
6505,SLC1A1
6506,SLC1A2
6507,SLC1A3
6509,SLC1A4
6510,SLC1A5
6511,SLC1A6
6512,SLC1A7
6513,SLC2A1
440584,SLC2A1-AS1
6514,SLC2A2
6515,SLC2A3
100128062,SLC2A3P1
391045,SLC2A3P2
399495,SLC2A3P4
6517,SLC2A4
56731,SLC2A4RG
6518,SLC2A5
11182,SLC2A6
155184,SLC2A7
29988,SLC2A8
56606,SLC2A9
81031,SLC2A10
66035,SLC2A11
154091,SLC2A12
114134,SLC2A13
106480239,SLC2A13P1
144195,SLC2A14
399496,SLC2AXP1
6519,SLC3A1
6520,SLC3A2
6521,SLC4A1
22950,SLC4A1AP
100288436,SLC4A1APP1
100422527,SLC4A1APP2
6522,SLC4A2
6508,SLC4A3
8671,SLC4A4
57835,SLC4A5
9497,SLC4A7
9498,SLC4A8
83697,SLC4A9
57282,SLC4A10
83959,SLC4A11
6523,SLC5A1
6524,SLC5A2
6526,SLC5A3
6527,SLC5A4
110806273,SLC5A4-AS1
100422550,SLC5A4P1
6528,SLC5A5
8884,SLC5A6
60482,SLC5A7
160728,SLC5A8
200010,SLC5A9
125206,SLC5A10
115584,SLC5A11
159963,SLC5A12
6529,SLC6A1
100874090,SLC6A1-AS1
6530,SLC6A2
6531,SLC6A3
6532,SLC6A4
9152,SLC6A5
6533,SLC6A6
54019,SLC6A6P1
6534,SLC6A7
6535,SLC6A8
6536,SLC6A9
386757,SLC6A10P
6538,SLC6A11
6539,SLC6A12
6540,SLC6A13
11254,SLC6A14
100422432,SLC6A14P1
100462652,SLC6A14P2
100422417,SLC6A14P3
55117,SLC6A15
28968,SLC6A16
388662,SLC6A17
348932,SLC6A18
340024,SLC6A19
54716,SLC6A20
652969,SLC6A21P
6541,SLC7A1
6542,SLC7A2
84889,SLC7A3
6545,SLC7A4
8140,SLC7A5
81893,SLC7A5P1
387254,SLC7A5P2
9057,SLC7A6
84138,SLC7A6OS
9056,SLC7A7
23428,SLC7A8
11136,SLC7A9
56301,SLC7A10
23657,SLC7A11
641364,SLC7A11-AS1
157724,SLC7A13
57709,SLC7A14
101928583,SLC7A14-AS1
100289450,SLC7A15P
6546,SLC8A1
100128590,SLC8A1-AS1
6543,SLC8A2
6547,SLC8A3
80024,SLC8B1
6548,SLC9A1
6549,SLC9A2
6550,SLC9A3
100288152,SLC9A3-AS1
6551,SLC9A3P1
128997,SLC9A3P2
728990,SLC9A3P3
9368,SLC9A3R1
9351,SLC9A3R2
389015,SLC9A4
6553,SLC9A5
10479,SLC9A6
84679,SLC9A7
121456,SLC9A7P1
23315,SLC9A8
285195,SLC9A9
100885796,SLC9A9-AS1
106480356,SLC9A9-AS2
150159,SLC9B1
100128190,SLC9B1P1
389000,SLC9B1P2
100421008,SLC9B1P3
644768,SLC9B1P4
100533705,SLC9B1P5
133308,SLC9B2
285335,SLC9C1
284525,SLC9C2
6554,SLC10A1
6555,SLC10A2
8273,SLC10A3
201780,SLC10A4
347051,SLC10A5
100631269,SLC10A5P1
345274,SLC10A6
84068,SLC10A7
6556,SLC11A1
4891,SLC11A2
6557,SLC12A1
6558,SLC12A2
6559,SLC12A3
6560,SLC12A4
57468,SLC12A5
109729184,SLC12A5-AS1
9990,SLC12A6
10723,SLC12A7
84561,SLC12A8
56996,SLC12A9
105375430,SLC12A9-AS1
6561,SLC13A1
9058,SLC13A2
64849,SLC13A3
26266,SLC13A4
284111,SLC13A5
6563,SLC14A1
8170,SLC14A2
101927980,SLC14A2-AS1
6564,SLC15A1
6565,SLC15A2
51296,SLC15A3
121260,SLC15A4
729025,SLC15A5
6566,SLC16A1
100506392,SLC16A1-AS1
100422547,SLC16A1P1
6567,SLC16A2
9123,SLC16A3
9122,SLC16A4
9121,SLC16A5
9120,SLC16A6
440459,SLC16A6P1
9194,SLC16A7
23539,SLC16A8
220963,SLC16A9
117247,SLC16A10
162515,SLC16A11
387700,SLC16A12
101926906,SLC16A12-AS1
201232,SLC16A13
151473,SLC16A14
100128685,SLC16A14P1
6568,SLC17A1
10246,SLC17A2
10786,SLC17A3
10050,SLC17A4
26503,SLC17A5
57084,SLC17A6
57030,SLC17A7
246213,SLC17A8
63910,SLC17A9
6570,SLC18A1
6571,SLC18A2
6572,SLC18A3
116843,SLC18B1
6573,SLC19A1
10560,SLC19A2
80704,SLC19A3
6574,SLC20A1
192127,SLC20A1P1
192128,SLC20A1P2
646052,SLC20A1P3
6575,SLC20A2
6580,SLC22A1
6582,SLC22A2
6581,SLC22A3
6583,SLC22A4
6584,SLC22A5
9356,SLC22A6
10864,SLC22A7
9376,SLC22A8
114571,SLC22A9
387775,SLC22A10
55867,SLC22A11
116085,SLC22A12
9390,SLC22A13
9389,SLC22A14
55356,SLC22A15
85413,SLC22A16
51310,SLC22A17
5002,SLC22A18
5003,SLC22A18AS
440044,SLC22A20P
63027,SLC22A23
283238,SLC22A24
387601,SLC22A25
146429,SLC22A31
9963,SLC23A1
9962,SLC23A2
151295,SLC23A3
641842,SLC23A4P
9187,SLC24A1
25769,SLC24A2
57419,SLC24A3
123041,SLC24A4
283652,SLC24A5
6576,SLC25A1
100131457,SLC25A1P1
100133079,SLC25A1P2
644159,SLC25A1P3
100132355,SLC25A1P4
642290,SLC25A1P5
83884,SLC25A2
5250,SLC25A3
163742,SLC25A3P1
100128618,SLC25A3P2
100422606,SLC25A3P3
291,SLC25A4
292,SLC25A5
100303728,SLC25A5-AS1
266623,SLC25A5P1
344371,SLC25A5P2
222005,SLC25A5P3
100131027,SLC25A5P4
442525,SLC25A5P5
644042,SLC25A5P6
442255,SLC25A5P7
392301,SLC25A5P8
100133074,SLC25A5P9
293,SLC25A6
128790,SLC25A6P1
138412,SLC25A6P2
100422686,SLC25A6P3
100422690,SLC25A6P4
100129319,SLC25A6P5
100128312,SLC25A6P6
1468,SLC25A10
8402,SLC25A11
8604,SLC25A12
10165,SLC25A13
9016,SLC25A14
100288343,SLC25A14P1
10166,SLC25A15
100422624,SLC25A15P1
100874522,SLC25A15P2
100422635,SLC25A15P3
100422636,SLC25A15P4
100422642,SLC25A15P5
8034,SLC25A16
10478,SLC25A17
83733,SLC25A18
106480776,SLC25A18P1
60386,SLC25A19
788,SLC25A20
789,SLC25A20P1
89874,SLC25A21
100129794,SLC25A21-AS1
79751,SLC25A22
79085,SLC25A23
29957,SLC25A24
727941,SLC25A24P1
100422608,SLC25A24P2
